field_stock_refno,field_stock_location,field_stock_certno,field_stock_diamond_image,field_stock_videopath,field_stock_shape,field_stock_carat,field_stock_color,field_stock_clarity,field_stock_cut,field_stock_polish,field_stock_symmetry,field_stock_fluorescence,field_stock_diameter,field_stock_table,field_stock_depth,field_stock_certificate,field_stock_rap,field_stock_discount,field_stock_pr_pc,price__number,field_stock_bgm,field_stock_tabinc,field_stock_blackinc,field_stock_eyeclean,field_stock_parishicomments,field_stock_hacode,field_stock_weight,field_stock_girdle,field_stock_girdlecondition,field_stock_ca,field_stock_ch,field_stock_pa,field_stock_ph,field_stock_culet,field_stock_keytosymbols,field_stock_comments,field_stock_status1
228776,India,2394582275,https:\/\/videop.co.in\/imaged\/T-6L-6300\/T-6L-6300.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-6L-6300\u0026zoomslide=1\u0026id=228776,RD,1.00,J,SI1,EX,EX,EX,NONE,6.36-6.31*3.96,55.00,62.60,GIA,4900,-28.70,3493,3493.700000,null,-,-,0,-,NO,1.00,MED-STK,Faceted,36.50,16.50,40.60,42.50,SML,Feather  Indented Natural  Needle  Cloud  Natural,Additional clouds  pinpoints and surface graining are not shown.,S
228921,India,1398547708,https:\/\/videop.co.in\/imaged\/T-10C-10801\/T-10C-10801.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-10C-10801\u0026zoomslide=1\u0026id=228921,RD,0.33,G,IF,EX,EX,EX,NONE,4.51-4.54*2.7,60.00,59.70,GIA,2700,-35.70,1736,572.910000,null,-,-,0,-,NO,0.33,THN-MED,Faceted,31.50,12.50,41.60,44.50,N,Minor Details of Polish,null,S
232366,India,7406600169,https:\/\/videop.co.in\/imaged\/T-22H-6800\/T-22H-6800.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-22H-6800\u0026zoomslide=1\u0026id=232366,RD,1.20,H,SI2,EX,EX,EX,MED,6.83-6.87*4.21,59.00,61.40,GIA,5600,-38.70,3432,4119.360000,null,-,-,1,-,NO,1.20,MED-STK,Faceted,32.00,13.00,41.80,44.50,N,Crystal  Feather,Pinpoints are not shown.,L
232373,India,210000149568,https:\/\/videop.co.in\/imaged\/T-32D-900\/T-32D-900.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-32D-900\u0026zoomslide=1\u0026id=232373,OV,2.01,H,VVS2,null,EX,VG,NONE,6.94-9.75*4.52,59.00,65.10,HRD,11500,-40.70,6819,13707.200000,null,-,-,0,-,NO,2.01,-,5.5 % faceted,40.60,17.50,41.50,41.50,PO,null,null,S
232522,India,1405599703,https:\/\/videop.co.in\/imaged\/T-24G-21600\/T-24G-21600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24G-21600\u0026zoomslide=1\u0026id=232522,RD,1.00,E,I1,VG,EX,VG,FNT,6.17-6.23*3.99,56.00,64.30,GIA,4400,-28.70,3137,3137.200000,null,-,-,1,SI3-,NO,1.00,STK-THK,Faceted,38.00,17.50,39.80,41.50,VSM,Feather  Crystal  Indented Natural  Needle  Natural,Clouds are not shown. Pinpoints are not shown.,L
230875,India,1393487457,https:\/\/videop.co.in\/imaged\/T-23D-1801\/T-23D-1801.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-23D-1801\u0026zoomslide=1\u0026id=230875,RD,0.60,E,IF,EX,EX,EX,FNT,5.48-5.49*3.3,60.00,60.20,GIA,5400,-24.70,4066,2439.720000,null,-,-,0,-,NO,0.60,MED-STK,Faceted,31.50,12.00,41.60,44.50,N,Minor Details of Polish,null,S
231782,India,6402689293,https:\/\/videop.co.in\/imaged\/T-23F-9200\/T-23F-9200.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-23F-9200\u0026zoomslide=1\u0026id=231782,RD,2.00,H,VS1,VG,EX,VG,NONE,7.81-7.88*5.01,57.00,63.80,GIA,15000,-35.70,9645,19290.000000,null,-,-,0,INSPECTION ADVISABLE,NO,2.00,MED-THK,Faceted,38.50,17.50,39.80,41.00,N,Feather  Indented Natural  Cloud  Needle  Pinpoint  Natural  Extra Facet,Additional clouds are not shown.,L
228763,India,6395568300,https:\/\/videop.co.in\/imaged\/S-147F-6301\/S-147F-6301.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-147F-6301\u0026zoomslide=1\u0026id=228763,OV,0.50,E,SI1,null,VG,VG,NONE,6.98-4.44*2.41,63.00,54.20,GIA,2300,-41.70,1340,670.450000,null,-,-,0,-,NO,0.50,STK-VTK,Faceted,31.40,11.50,36.10,36.70,N,Crystal  Indented Natural  Feather  Cavity,null,S
231902,India,1409564303,https:\/\/videop.co.in\/imaged\/T-23L-46000\/T-23L-46000.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-23L-46000\u0026zoomslide=1\u0026id=231902,RD,0.90,H,I1,VG,VG,GD,NONE,6.05-6.14*3.78,64.00,62.00,GIA,3000,-40.70,1778,1601.100000,null,-,-,1,-,NO,0.90,MED-THK,Faceted,34.00,12.50,42.00,44.50,VSM,Crystal,null,L
228943,India,7398551089,https:\/\/videop.co.in\/imaged\/S-145D-17001\/S-145D-17001.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-145D-17001\u0026zoomslide=1\u0026id=228943,LR,0.50,M,SI2,null,EX,VG,NONE,5.4-4.17*2.6,67.00,62.40,GIA,900,-39.70,542,271.350000,null,-,-,0,L SI1,NO,0.50,STK-THK,null,43.50,10.50,40.40,47.80,N,Knot,null,S
228955,India,7398552458,https:\/\/videop.co.in\/imaged\/S-151H-5901\/S-151H-5901.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-151H-5901\u0026zoomslide=1\u0026id=228955,OV,0.70,D,SI1,null,EX,VG,STR,7.22-5.07*2.8,62.00,55.30,GIA,3900,-48.70,2000,1400.490000,null,-,-,1,   STR+,NO,0.70,MED-ETK,Faceted,34.20,12.90,36.10,35.80,N,Crystal,null,S
228884,India,2397566839,https:\/\/videop.co.in\/imaged\/T-12F-7200\/T-12F-7200.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-12F-7200\u0026zoomslide=1\u0026id=228884,CMB,1.01,I,VS2,null,EX,VG,NONE,5.76-5.72*3.97,61.00,69.50,GIA,4600,-38.70,2819,2848.000000,null,-,-,0,-,NO,1.01,MED-THK,Faceted,36.10,14.50,40.50,51.00,N,Cloud  Crystal  Feather  Needle,Additional clouds are not shown. Pinpoints are not shown.,L
228995,India,1393582041,https:\/\/videop.co.in\/imaged\/T-8E-12600\/T-8E-12600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-8E-12600\u0026zoomslide=1\u0026id=228995,RD,1.00,H,SI2,VG,VG,VG,FNT,6.21-6.27*4.05,56.00,65.00,GIA,5600,-45.70,3040,3040.800000,null,-,-,1,-,NO,1.00,THN-STK,Faceted,38.50,18.00,40.60,43.00,N,Crystal  Cloud  Feather  Needle  Natural,Additional clouds  pinpoints and internal graining are not shown.,S
229432,India,6392696603,https:\/\/videop.co.in\/imaged\/T-11J-12400\/T-11J-12400.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-11J-12400\u0026zoomslide=1\u0026id=229432,CMB,1.01,H,VS2,null,EX,VG,NONE,6.55-5.64*3.5,62.00,62.10,GIA,5200,-41.70,3031,3061.920000,null,-,-,0,-,NO,1.01,MED-VTK,Faceted,31.70,11.60,36.70,46.00,N,Crystal  Cloud  Feather  Needle,Additional clouds are not shown. Pinpoints are not shown.,L
232675,India,1403600580,https:\/\/videop.co.in\/imaged\/T-24J-47600\/T-24J-47600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24J-47600\u0026zoomslide=1\u0026id=232675,RD,1.00,J,SI2,VG,VG,VG,NONE,6.17-6.22*4.01,57.00,64.80,GIA,4500,-38.70,2758,2758.500000,null,-,-,0,-,NO,1.00,STK-THK,Faceted,37.50,16.50,40.40,42.50,N,Cloud  Feather  Crystal  Needle  Indented Natural  Natural,Additional clouds  pinpoints  internal graining and surface graining are not shown.,L
229359,India,1393716806,https:\/\/videop.co.in\/imaged\/T-7K-11101\/T-7K-11101.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-7K-11101\u0026zoomslide=1\u0026id=229359,RD,0.50,G,VS1,VG,VG,GD,FNT,5.27-5.31*2.94,65.00,55.60,GIA,4000,-47.70,2092,1046.000000,null,-,-,0,-,NO,0.50,MED-STK,Faceted,30.50,10.00,41.00,43.00,SML,Cloud  Feather  Needle,null,S
229477,India,1398724444,https:\/\/videop.co.in\/imaged\/T-10F-32400\/T-10F-32400.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-10F-32400\u0026zoomslide=1\u0026id=229477,RD,1.00,F,SI2,GD,VG,GD,FNT,6.05-6.13*4.02,58.00,65.90,GIA,6300,-55.70,2790,2790.900000,null,-,-,1,-,NO,1.00,THN-VTK,Faceted,40.00,18.00,39.40,41.00,N,Feather  Crystal  Cavity  Pinpoint  Natural,null,S
229430,India,488161049,https:\/\/videop.co.in\/imaged\/S-143G-16400\/S-143G-16400.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-143G-16400\u0026zoomslide=1\u0026id=229430,HE,0.81,G,VVS2,null,VG,VG,NONE,5.7-6.25*3.78,61.00,60.50,IGI,4100,-33.70,2718,2201.820000,null,-,-,0,-,NO,0.81,-,24,38.60,15.00,39.90,40.50,PO,null,N\/A,S
229691,India,1398774366,https:\/\/videop.co.in\/imaged\/T-2C-2500\/T-2C-2500.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-2C-2500\u0026zoomslide=1\u0026id=229691,RD,0.63,D,VVS1,EX,EX,EX,FNT,5.46-5.47*3.4,58.00,62.20,GIA,5600,-25.70,4160,2621.300000,null,-,-,0,IF,NO,0.63,MED-STK,Faceted,35.50,15.00,40.80,43.00,N,Internal Graining  Surface Graining,null,S
229606,India,1395778547,https:\/\/videop.co.in\/imaged\/T-13B-801\/T-13B-801.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-13B-801\u0026zoomslide=1\u0026id=229606,RD,1.00,G,VS1,VG,VG,VG,NONE,6.42-6.47*3.91,58.00,60.70,GIA,9900,-38.70,6068,6068.700000,null,-,-,0,-,NO,1.00,MED-THK,Faceted,31.50,13.00,41.40,44.00,N,Crystal  Feather  Pinpoint  Natural,Clouds  internal graining and surface graining are not shown. Cut grade affected by brillianteering.,L
229612,India,5393781029,https:\/\/videop.co.in\/imaged\/T-11F-4301\/T-11F-4301.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-11F-4301\u0026zoomslide=1\u0026id=229612,RD,0.18,F,VVS1,EX,EX,EX,NONE,3.69-3.72*2.18,60.00,59.00,GIA,1300,5.30,1368,246.400000,null,-,-,0,-,NO,0.18,MED-STK,Faceted,31.50,12.50,41.00,43.00,N,Cloud,null,S
228219,India,6395290524,https:\/\/videop.co.in\/imaged\/S-145D-17200\/S-145D-17200.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-145D-17200\u0026zoomslide=1\u0026id=228219,PE,1.30,N,SI2,null,EX,EX,NONE,9.33-5.97*3.68,58.00,61.60,GIA,1900,-40.70,1126,1464.710000,null,-,-,1,-,NO,1.30,VTK-ETK,Faceted,35.90,14.90,38.20,40.20,N,Feather  Crystal  Needle  Cloud,Additional clouds  pinpoints and surface graining are not shown.,S
228534,India,6401577533,https:\/\/videop.co.in\/imaged\/S-125F-11700\/S-125F-11700.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-125F-11700\u0026zoomslide=1\u0026id=228534,RD,0.85,D,IF,EX,EX,EX,NONE,6.05-6.1*3.7,60.00,60.90,GIA,9200,-22.70,7111,6044.860000,null,-,-,0,D-,NO,0.85,THN-STK,Faceted,32.00,12.50,41.40,44.00,N,Minor Details of Polish,null,S
228239,India,7398264456,https:\/\/videop.co.in\/imaged\/T-10C-5200\/T-10C-5200.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-10C-5200\u0026zoomslide=1\u0026id=228239,RD,1.00,J,VVS1,VG,EX,GD,NONE,6.09-6.22*4.02,55.00,65.30,GIA,6100,-44.70,3373,3373.300000,null,-,-,0,-,NO,1.00,STK-THK,Faceted,38.00,18.00,39.80,42.00,N,Feather  Indented Natural  Natural,Manufacturing remnants are not shown.,S
228557,India,6395345457,https:\/\/videop.co.in\/imaged\/S-145C-13901\/S-145C-13901.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-145C-13901\u0026zoomslide=1\u0026id=228557,LR,0.60,L,VS1,null,EX,EX,NONE,5.78-4.42*2.94,67.00,66.60,GIA,1300,-31.70,887,532.740000,null,-,-,0,-,NO,0.60,MED-STK,null,41.40,10.30,39.00,53.40,N,Crystal  Cloud  Needle  Pinpoint,null,S
228437,India,2396329232,https:\/\/videop.co.in\/imaged\/S-123J-10501\/S-123J-10501.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-123J-10501\u0026zoomslide=1\u0026id=228437,OV,1.01,N,VVS2,null,EX,VG,NONE,7.8-5.58*3.53,63.00,63.30,GIA,2200,-45.70,1194,1206.550000,null,-,-,0,-,NO,1.01,VTK-ETK,Faceted,31.40,11.50,41.80,44.70,N,Feather  Cloud  Pinpoint,null,S
306090,India,2116994935,https:\/\/videop.co.in\/imaged\/P-21-928\/P-21-928.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-21-928\u0026zoomslide=1\u0026id=306090,RD,1.29,E,VVS1,EX,EX,EX,MED,7.03-7.08*4.28,58.00,60.60,GIA,13600,-32.70,9152,11807.110000,null,-,-,0,-,NO,1.29,THN-MED,Faceted,35.00,14.50,40.60,43.00,N,Needle  Natural,Surface graining is not shown.,S
228803,India,5396568339,https:\/\/videop.co.in\/imaged\/T-1B-205\/T-1B-205.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-1B-205\u0026zoomslide=1\u0026id=228803,OV,0.50,D,VS2,null,EX,VG,NONE,6.93-4.36*2.37,61.00,54.20,GIA,2900,-36.70,1835,917.850000,null,-,-,0,-,NO,0.50,VTK-ETK,Faceted,33.60,13.40,32.90,33.40,N,Feather  Crystal  Cloud,null,S
228933,India,1395581350,https:\/\/videop.co.in\/imaged\/T-12F-5900\/T-12F-5900.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-12F-5900\u0026zoomslide=1\u0026id=228933,RD,1.00,H,VS1,VG,VG,VG,FNT,6.15-6.23*3.98,55.00,64.40,GIA,8500,-42.70,4870,4870.500000,null,-,-,0,-,NO,1.00,STK-THK,Faceted,38.00,17.50,39.80,41.00,SML,Cloud  Needle  Natural,Additional Clouds Are Not Shown. Pinpoints Are Not Shown.,S
229108,India,6395618626,https:\/\/videop.co.in\/imaged\/T-8E-14600\/T-8E-14600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-8E-14600\u0026zoomslide=1\u0026id=229108,RD,1.00,F,VS1,GD,EX,GD,MED,6.01-6.13*4.03,54.00,66.40,GIA,10800,-60.70,4244,4244.400000,null,-,-,0,-,NO,1.00,MED-VTK,Faceted,39.50,19.00,38.80,40.00,N,Crystal  Pinpoint  Indented Natural  Natural,Additional pinpoints are not shown.,S
306134,India,6391071397,https:\/\/videop.co.in\/imaged\/P-21-965\/P-21-965.jpg ,https:\/\/videop.co.in\/vision360.html?d=P-21-965\u0026zoomslide=1\u0026id=306134,RD,1.00,I,SI2,EX,EX,EX,NONE,6.38-6.35*3.99,57.00,62.60,GIA,5100,-30.70,3534,3534.300000,null,-,-,0,null,NO,1.00,MED-STK,Faceted,35.50,15.00,41.00,43.50,N,Crystal  Feather  Cavity  Needle,Clouds  pinpoints and surface graining are not shown.,L
232534,India,488125606,https:\/\/videop.co.in\/imaged\/T-23H-28401\/T-23H-28401.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-23H-28401\u0026zoomslide=1\u0026id=232534,RD,0.70,G,VS2,EX,EX,EX,NONE,5.71-5.75*3.49,59.50,60.90,IGI,4800,-38.70,2942,2059.680000,null,-,-,0,-,NO,0.70,-,25,31.40,12.50,41.70,44.50,PO,null,N\/A,S
232579,India,488125614,https:\/\/videop.co.in\/imaged\/T-20C-1300\/T-20C-1300.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-20C-1300\u0026zoomslide=1\u0026id=232579,RD,1.00,I,VS2,EX,EX,EX,VSL,6.35-6.39*3.97,59.50,62.30,IGI,6500,-50.70,3204,3204.500000,null,-,-,0,-,NO,1.00,-,25,33.30,13.50,41.70,44.50,PO,null,N\/A,L
232578,India,7403387326,https:\/\/videop.co.in\/imaged\/T-24J-46600\/T-24J-46600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24J-46600\u0026zoomslide=1\u0026id=232578,RD,0.55,I,VVS2,EX,EX,EX,NONE,5.21-5.24*3.26,56.00,62.50,GIA,3300,-27.70,2385,1312.250000,null,-,-,0,-,NO,0.55,MED-STK,Faceted,35.50,15.50,40.80,43.00,N,Needle  Pinpoint,null,S
232600,India,3405599656,https:\/\/videop.co.in\/imaged\/T-24J-47300\/T-24J-47300.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24J-47300\u0026zoomslide=1\u0026id=232600,RD,1.00,E,I1,VG,VG,VG,NONE,6.19-6.25*3.98,58.00,64.00,GIA,4400,-40.70,2609,2609.200000,null,-,-,1,-,NO,1.00,STK-THK,Faceted,38.00,16.50,40.00,42.00,N,Crystal  Feather  Indented Natural  Cavity  Cloud  Needle,Additional clouds  pinpoints and surface graining are not shown.,L
229425,India,3395698586,https:\/\/videop.co.in\/imaged\/T-16E-3500\/T-16E-3500.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-16E-3500\u0026zoomslide=1\u0026id=229425,OV,1.50,I,VS2,null,EX,EX,MED,7.99-5.93*4.12,61.00,69.50,GIA,6800,-40.70,4032,6048.600000,null,-,-,0,-,NO,1.50,VTK-ETK,Faceted,46.50,21.10,35.90,36.50,N,Crystal  Cloud  Needle,Additional clouds are not shown. Pinpoints are not shown.,L
232449,India,7392790265,https:\/\/videop.co.in\/imaged\/T-33E-5400\/T-33E-5400.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-33E-5400\u0026zoomslide=1\u0026id=232449,HE,1.04,F,VVS2,null,EX,EX,NONE,6.04-7.06*4.21,57.00,59.60,GIA,7400,-30.70,5128,5333.330000,null,-,-,0,-,NO,1.04,THK-VTK,Faceted,38.40,14.40,41.20,39.80,N,Cloud  Needle  Feather,Additional clouds are not shown. Pinpoints are not shown.,S
229259,India,7396698538,https:\/\/videop.co.in\/imaged\/S-151J-9400\/S-151J-9400.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-151J-9400\u0026zoomslide=1\u0026id=229259,HE,1.01,G,SI1,null,EX,EX,NONE,5.8-6.82*4.01,60.00,58.80,GIA,5400,-30.70,3742,3779.620000,null,-,-,0,SI1+,NO,1.01,THK-ETK,Faceted,39.80,15.40,38.90,37.50,N,Feather  Pinpoint  Cloud,Additional clouds  additional pinpoints  internal graining and surface graining are not shown.,S
229437,India,7391698993,https:\/\/videop.co.in\/imaged\/T-3C-1300\/T-3C-1300.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-3C-1300\u0026zoomslide=1\u0026id=229437,HE,1.70,D,VS1,null,EX,EX,FNT,7.09-8.33*4.84,59.00,58.10,GIA,11900,-32.70,8008,13614.790000,null,-,-,0,-,NO,1.70,STK-VTK,Faceted,37.00,14.20,39.60,38.90,N,Crystal  Feather  Needle,Pinpoints are not shown. Surface graining is not shown.,S
233102,India,210000158974,https:\/\/videop.co.in\/imaged\/T-38F-1600\/T-38F-1600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-38F-1600\u0026zoomslide=1\u0026id=233102,OV,1.01,H,VVS2,null,VG,VG,SL,5.56-7.66*3.37,64.00,60.60,HRD,5700,-45.70,3095,3126.050000,null,-,-,0,-,NO,1.01,-,very thick 6.5 % faceted,40.40,16.00,38.50,38.50,PO,null,null,L
230029,India,1395816461,https:\/\/videop.co.in\/imaged\/T-10D-19901\/T-10D-19901.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-10D-19901\u0026zoomslide=1\u0026id=230029,RD,0.32,E,VVS1,EX,EX,EX,NONE,4.5-4.53*2.68,59.00,59.30,GIA,2800,-20.70,2220,710.530000,null,-,-,0,-,NO,0.32,THN-MED,Faceted,31.50,12.50,41.60,44.50,N,Feather,null,S
233147,India,6402531584,https:\/\/videop.co.in\/imaged\/T-27E-3700\/T-27E-3700.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-27E-3700\u0026zoomslide=1\u0026id=233147,RD,1.03,H,VS1,EX,EX,EX,NONE,6.44-6.46*4.01,57.00,62.10,GIA,8500,-22.70,6570,6767.620000,null,-,-,0,-,ID,1.03,MED-STK,Faceted,35.50,15.50,40.60,43.00,N,Crystal  Cloud  Needle,Pinpoints are not shown. Surface graining is not shown.,S
230012,India,7396797200,https:\/\/videop.co.in\/imaged\/T-22H-7600\/T-22H-7600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-22H-7600\u0026zoomslide=1\u0026id=230012,HE,1.20,G,VS2,null,VG,EX,MED,6.95-7.25*4.04,59.00,55.60,GIA,6100,-32.70,4105,4926.360000,null,-,-,0,G+ MED+,NO,1.20,MED-VTK,Faceted,35.70,15.00,39.20,35.70,N,Twinning Wisp  Feather,Additional twinning wisps  pinpoints and surface graining are not shown.,S
230486,India,3395864864,https:\/\/videop.co.in\/imaged\/T-15D-1701\/T-15D-1701.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-15D-1701\u0026zoomslide=1\u0026id=230486,RD,0.80,E,VS2,EX,EX,EX,MED,6.03-6.07*3.62,59.00,59.90,GIA,5300,-34.70,3460,2768.720000,null,-,-,0,-,NO,0.80,THN-STK,Faceted,31.50,12.50,41.60,44.00,N,Crystal,null,S
230565,India,1398886427,https:\/\/videop.co.in\/imaged\/T-13E-4201\/T-13E-4201.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-13E-4201\u0026zoomslide=1\u0026id=230565,RD,0.40,F,SI1,VG,VG,GD,NONE,4.81-4.85*2.75,64.00,57.00,GIA,2300,-47.70,1202,481.160000,null,-,-,0,INSPECTION ADVISABLE,NO,0.40,MED-THK,Faceted,30.50,10.50,41.00,43.00,N,Crystal  Feather  Cloud,null,S
228385,India,7396321590,https:\/\/videop.co.in\/imaged\/T-8D-4400\/T-8D-4400.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-8D-4400\u0026zoomslide=1\u0026id=228385,RD,1.00,G,VVS2,VG,VG,VG,NONE,6.15-6.24*3.97,57.00,64.10,GIA,10300,-44.70,5695,5695.900000,null,-,-,0,-,NO,1.00,STK-THK,Faceted,38.50,17.00,39.80,41.50,VSM,Cloud  Pinpoint  Natural,Additional pinpoints are not shown. Internal graining is not shown.,S
228547,India,6391318557,https:\/\/videop.co.in\/imaged\/T-16E-4001\/T-16E-4001.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-16E-4001\u0026zoomslide=1\u0026id=228547,RD,1.00,I,VS2,VG,VG,VG,MED,6.36-6.45*3.91,64.00,61.10,GIA,6500,-46.70,3464,3464.500000,null,-,-,0,-,NO,1.00,MED-THK,Faceted,30.00,10.50,42.20,45.00,N,Cloud  Crystal  Feather  Needle  Natural,Additional clouds are not shown. Pinpoints are not shown.,S
228196,India,487191286,https:\/\/videop.co.in\/imaged\/S-151H-5100\/S-151H-5100.jpg ,https:\/\/videop.co.in\/vision360.html?d=S-151H-5100\u0026zoomslide=1\u0026id=228196,HE,1.50,G,VS1,null,EX,EX,NONE,6.67-7.82*4.63,59.00,59.20,IGI,9800,-42.70,5615,8423.100000,null,-,-,0,INSPECTION ADVISABLE,NO,1.50,-,20,39.20,15.00,38.90,39.00,PO,null,N\/A,S
230351,India,6391352800,https:\/\/videop.co.in\/imaged\/T-19B-1000\/T-19B-1000.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-19B-1000\u0026zoomslide=1\u0026id=230351,RD,1.50,D,VS1,EX,EX,EX,V.STR,7.27-7.3*4.55,60.00,62.40,GIA,16200,-48.70,8310,12465.900000,null,-,-,0,-,NO,1.50,THN-STK,Faceted,33.50,13.50,41.80,44.50,N,Crystal  Indented Natural  Pinpoint  Natural,Clouds  additional pinpoint  internal graining and surface graining are not shown.,S
231363,India,3405600141,https:\/\/videop.co.in\/imaged\/T-24H-36400\/T-24H-36400.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-24H-36400\u0026zoomslide=1\u0026id=231363,RD,1.00,G,I2,GD,VG,GD,FNT,5.95-6.12*4.05,55.00,67.10,GIA,2200,-46.70,1172,1172.600000,null,-,-,1,F-,NO,1.00,MED-VTK,Faceted,40.00,19.00,39.20,41.00,N,Cloud  Crystal  Feather  Indented Natural  Needle  Natural,Additional clouds are not shown. Pinpoints are not shown.,L
230383,India,6405363810,https:\/\/videop.co.in\/imaged\/T-18F-2500\/T-18F-2500.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-18F-2500\u0026zoomslide=1\u0026id=230383,RD,1.26,D,VVS2,EX,EX,EX,V.STR,6.84-6.89*4.31,58.00,62.80,GIA,13400,-48.70,6874,8661.490000,null,-,-,0,VVS1,NO,1.26,MED-STK,Faceted,36.50,16.00,41.00,43.50,N,Pinpoint,Clarity grade is based on internal graining that is not shown. Surface graining is not shown.,L
231521,India,2404599753,https:\/\/videop.co.in\/imaged\/T-12J-16600\/T-12J-16600.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-12J-16600\u0026zoomslide=1\u0026id=231521,RD,1.00,K,I1,FR,VG,GD,NONE,5.87-6.07*4.12,60.00,69.10,GIA,2900,-50.70,1429,1429.700000,null,-,-,1,SI3-,NO,1.00,THK-ETK,Faceted,40.50,17.00,41.40,44.00,SML,Feather  Crystal  Cloud  Cavity  Needle  Natural,Additional clouds are not shown. Pinpoints are not shown.,L
231517,India,485152601,https:\/\/videop.co.in\/imaged\/T-23K-44700\/T-23K-44700.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-23K-44700\u0026zoomslide=1\u0026id=231517,RD,1.20,K,VVS1,EX,EX,VG,NONE,6.69-6.78*4.22,56.00,62.40,IGI,5000,-45.70,2715,3258.000000,null,-,-,0,-,NO,1.20,-,7,36.50,16.50,40.50,43.00,PO,null,N\/A,S
231799,India,7408599733,https:\/\/videop.co.in\/imaged\/T-20A-300\/T-20A-300.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-20A-300\u0026zoomslide=1\u0026id=231799,RD,1.02,F,I2,EX,EX,EX,STR,6.38-6.42*4.02,59.00,62.80,GIA,2300,11.30,2559,2611.100000,BR1,-,-,1,I1-,NO,1.02,STK-,Faceted,33.50,13.50,41.80,44.50,N,Feather,null,L
232653,India,488125624,https:\/\/videop.co.in\/imaged\/T-27F-4901\/T-27F-4901.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-27F-4901\u0026zoomslide=1\u0026id=232653,RD,0.50,G,VVS2,EX,EX,EX,NONE,5.2-5.23*3.04,62.00,58.30,IGI,4100,-38.70,2513,1256.650000,null,-,-,0,-,NO,0.50,-,15,32.70,12.50,40.90,43.00,SM,null,null,L
232659,India,2407387236,https:\/\/videop.co.in\/imaged\/T-28M-4400\/T-28M-4400.jpg ,https:\/\/videop.co.in\/vision360.html?d=T-28M-4400\u0026zoomslide=1\u0026id=232659,RD,0.50,I,VS1,VG,VG,VG,FNT,4.91-4.95*3.17,57.00,64.20,GIA,3200,-38.70,1961,980.800000,null,-,-,0,-,NO,0.50,THK-,Faceted,38.50,17.00,39.80,41.50,N,Crystal  Needle  Cloud,null,S
